ref_mol	ref_frame	mol	frame	   rmsd
      1	       15	  0	   94	  2.999
      1	       15	  0	   95	  3.023
      1	       15	  0	   96	  2.805
      1	       15	  0	   97	  2.737
      1	       15	  0	   98	  3.096
      1	       15	  0	   99	  3.086
      1	       15	  1	    0	  2.666
      1	       15	  1	    1	  3.109
      1	       15	  1	    2	  3.545
      1	       15	  1	    3	  3.535
      1	       15	  1	    4	  2.579
      1	       15	  1	    5	  3.141
      1	       15	  1	    6	  2.241
      1	       15	  1	    7	  3.160
      1	       15	  1	    8	  3.452
      1	       15	  1	    9	  3.281
      1	       15	  1	   10	  3.519
      1	       15	  1	   11	  2.465
      1	       15	  1	   12	  3.232
      1	       15	  1	   13	  1.892
      1	       15	  1	   14	  2.387
      1	       15	  1	   16	  3.236
      1	       15	  1	   17	  2.823
      1	       15	  1	   18	  1.859
      1	       15	  1	   19	  2.685
      1	       15	  1	   20	  3.190
      1	       15	  1	   21	  1.741
      1	       15	  1	   22	  3.401
      1	       15	  1	   23	  2.225
      1	       15	  1	   24	  2.763
      1	       15	  1	   25	  3.293
      1	       15	  1	   26	  3.014
      1	       15	  1	   27	  3.111
      1	       15	  1	   28	  3.226
      1	       15	  1	   29	  3.094
      1	       15	  1	   30	  2.579
      1	       15	  1	   31	  2.655
      1	       15	  1	   32	  1.892
      1	       15	  1	   33	  3.640
      1	       15	  1	   34	  3.471
      1	       15	  1	   35	  2.505
      1	       15	  1	   36	  3.200
      1	       15	  1	   37	  2.667
      1	       15	  1	   38	  2.826
      1	       15	  1	   39	  2.102
      1	       15	  1	   40	  3.386
      1	       15	  1	   41	  1.805
      1	       15	  1	   42	  3.356
      1	       15	  1	   43	  1.964
      1	       15	  1	   44	  3.365
      1	       15	  1	   45	  3.123
      1	       15	  1	   46	  3.455
      1	       15	  1	   47	  3.478
      1	       15	  1	   48	  2.752
      1	       15	  1	   49	  1.846
      1	       15	  1	   50	  1.853
      1	       15	  1	   51	  2.209
      1	       15	  1	   52	  3.488
      1	       15	  1	   53	  2.834
      1	       15	  1	   54	  3.113
      1	       15	  1	   55	  2.096
      1	       15	  1	   56	  2.770
      1	       15	  1	   57	  3.184
      1	       15	  1	   58	  3.486
      1	       15	  1	   59	  3.536
      1	       15	  1	   60	  2.593
      1	       15	  1	   61	  2.328
      1	       15	  1	   62	  3.165
      1	       15	  1	   63	  1.854
      1	       15	  1	   64	  3.332
      1	       15	  1	   65	  3.182
      1	       15	  1	   66	  3.306
      1	       15	  1	   67	  2.411
      1	       15	  1	   68	  1.745
      1	       15	  1	   69	  2.708
      1	       15	  1	   70	  3.250
      1	       15	  1	   71	  2.744
      1	       15	  1	   72	  3.004
      1	       15	  1	   73	  3.531
      1	       15	  1	   74	  3.164
      1	       15	  1	   75	  2.689
      1	       15	  1	   76	  3.002
      1	       15	  1	   77	  2.468
      1	       15	  1	   78	  2.944
      1	       15	  1	   79	  3.191
      1	       15	  1	   80	  3.093
      1	       15	  1	   81	  2.862
      1	       15	  1	   82	  3.666
      1	       15	  1	   83	  2.806
      1	       15	  1	   84	  2.629
      1	       15	  1	   85	  2.779
      1	       15	  1	   86	  1.805
      1	       15	  1	   87	  2.148
      1	       15	  1	   88	  3.190
      1	       15	  1	   89	  2.763
      1	       15	  1	   90	  3.374
      1	       15	  1	   91	  2.682
      1	       15	  1	   92	  2.873
      1	       15	  1	   93	  1.848
      1	       15	  1	   94	  1.767
      1	       15	  1	   95	  2.028
      1	       15	  1	   96	  1.891
      1	       15	  1	   97	  1.123
      1	       15	  1	   98	  2.586
      1	       15	  1	   99	  1.672
      1	       16	  0	    0	  2.306
      1	       16	  0	    1	  2.942
      1	       16	  0	    2	  2.933
      1	       16	  0	    3	  3.403
      1	       16	  0	    4	  2.577
      1	       16	  0	    5	  2.648
      1	       16	  0	    6	  2.597
      1	       16	  0	    7	  3.398
      1	       16	  0	    8	  2.628
      1	       16	  0	    9	  2.596
      1	       16	  0	   10	  2.508
      1	       16	  0	   11	  2.709
      1	       16	  0	   12	  3.481
      1	       16	  0	   13	  2.763
      1	       16	  0	   14	  2.550
      1	       16	  0	   15	  2.790
      1	       16	  0	   16	  3.576
      1	       16	  0	   17	  2.573
      1	       16	  0	   18	  2.648
      1	       16	  0	   19	  2.882
      1	       16	  0	   20	  2.619
      1	       16	  0	   21	  2.698
      1	       16	  0	   22	  3.171
      1	       16	  0	   23	  2.889
      1	       16	  0	   24	  2.821
      1	       16	  0	   25	  2.553
      1	       16	  0	   26	  2.766
      1	       16	  0	   27	  2.784
      1	       16	  0	   28	  3.739
      1	       16	  0	   29	  2.809
      1	       16	  0	   30	  2.692
      1	       16	  0	   31	  2.624
      1	       16	  0	   32	  2.641
      1	       16	  0	   33	  2.647
      1	       16	  0	   34	  2.848
      1	       16	  0	   35	  2.746
      1	       16	  0	   36	  2.644
      1	       16	  0	   37	  2.781
      1	       16	  0	   38	  2.735
      1	       16	  0	   39	  3.727
      1	       16	  0	   40	  2.814
      1	       16	  0	   41	  2.793
      1	       16	  0	   42	  2.623
      1	       16	  0	   43	  3.074
      1	       16	  0	   44	  2.797
      1	       16	  0	   45	  2.594
      1	       16	  0	   46	  2.555
      1	       16	  0	   47	  3.177
      1	       16	  0	   48	  2.545
      1	       16	  0	   49	  2.890
      1	       16	  0	   50	  2.975
      1	       16	  0	   51	  2.728
      1	       16	  0	   52	  2.885
      1	       16	  0	   53	  2.857
      1	       16	  0	   54	  2.642
      1	       16	  0	   55	  2.646
      1	       16	  0	   56	  2.787
      1	       16	  0	   57	  2.718
      1	       16	  0	   58	  2.795
      1	       16	  0	   59	  2.828
      1	       16	  0	   60	  2.749
      1	       16	  0	   61	  2.891
      1	       16	  0	   62	  2.655
      1	       16	  0	   63	  3.393
      1	       16	  0	   64	  3.094
      1	       16	  0	   65	  2.896
      1	       16	  0	   66	  2.593
      1	       16	  0	   67	  3.010
      1	       16	  0	   68	  2.658
      1	       16	  0	   69	  2.671
      1	       16	  0	   70	  2.518
      1	       16	  0	   71	  2.797
      1	       16	  0	   72	  2.696
      1	       16	  0	   73	  2.776
      1	       16	  0	   74	  2.672
      1	       16	  0	   75	  2.782
      1	       16	  0	   76	  2.935
      1	       16	  0	   77	  2.630
      1	       16	  0	   78	  2.666
      1	       16	  0	   79	  3.079
      1	       16	  0	   80	  2.918
      1	       16	  0	   81	  3.448
      1	       16	  0	   82	  2.730
      1	       16	  0	   83	  2.601
      1	       16	  0	   84	  2.807
      1	       16	  0	   85	  2.591
      1	       16	  0	   86	  2.527
      1	       16	  0	   87	  2.744
      1	       16	  0	   88	  2.334
      1	       16	  0	   89	  2.839
      1	       16	  0	   90	  2.848
      1	       16	  0	   91	  3.507
      1	       16	  0	   92	  2.703
      1	       16	  0	   93	  2.449
      1	       16	  0	   94	  2.526
      1	       16	  0	   95	  3.259
      1	       16	  0	   96	  2.846
      1	       16	  0	   97	  2.690
      1	       16	  0	   98	  2.957
      1	       16	  0	   99	  2.613
      1	       16	  1	    0	  3.028
      1	       16	  1	    1	  2.990
      1	       16	  1	    2	  2.944
      1	       16	  1	    3	  3.082
      1	       16	  1	    4	  2.912
      1	       16	  1	    5	  2.769
      1	       16	  1	    6	  3.199
      1	       16	  1	    7	  2.631
      1	       16	  1	    8	  2.992
      1	       16	  1	    9	  1.479
      1	       16	  1	   10	  2.932
      1	       16	  1	   11	  3.241
      1	       16	  1	   12	  1.277
      1	       16	  1	   13	  3.215
      1	       16	  1	   14	  2.709
      1	       16	  1	   15	  3.236
      1	       16	  1	   17	  3.034
      1	       16	  1	   18	  3.136
      1	       16	  1	   19	  3.373
      1	       16	  1	   20	  2.617
      1	       16	  1	   21	  3.124
      1	       16	  1	   22	  3.072
      1	       16	  1	   23	  3.278
      1	       16	  1	   24	  2.710
      1	       16	  1	   25	  2.797
      1	       16	  1	   26	  2.641
      1	       16	  1	   27	  3.138
      1	       16	  1	   28	  2.710
      1	       16	  1	   29	  3.058
      1	       16	  1	   30	  3.068
      1	       16	  1	   31	  3.026
      1	       16	  1	   32	  3.092
      1	       16	  1	   33	  3.210
      1	       16	  1	   34	  2.830
      1	       16	  1	   35	  2.857
      1	       16	  1	   36	  1.198
      1	       16	  1	   37	  3.218
      1	       16	  1	   38	  2.596
      1	       16	  1	   39	  3.258
      1	       16	  1	   40	  2.900
      1	       16	  1	   41	  3.126
      1	       16	  1	   42	  2.826
      1	       16	  1	   43	  3.162
      1	       16	  1	   44	  2.665
      1	       16	  1	   45	  2.947
      1	       16	  1	   46	  2.916
      1	       16	  1	   47	  2.916
      1	       16	  1	   48	  2.948
      1	       16	  1	   49	  3.173
      1	       16	  1	   50	  3.155
      1	       16	  1	   51	  3.413
      1	       16	  1	   52	  3.075
      1	       16	  1	   53	  3.221
      1	       16	  1	   54	  2.427
      1	       16	  1	   55	  3.413
      1	       16	  1	   56	  2.606
      1	       16	  1	   57	  3.427
      1	       16	  1	   58	  2.866
      1	       16	  1	   59	  3.008
      1	       16	  1	   60	  2.790
      1	       16	  1	   61	  3.200
      1	       16	  1	   62	  1.234
      1	       16	  1	   63	  3.126
      1	       16	  1	   64	  2.911
      1	       16	  1	   65	  2.659
      1	       16	  1	   66	  2.945
      1	       16	  1	   67	  2.955
      1	       16	  1	   68	  3.262
      1	       16	  1	   69	  2.904
      1	       16	  1	   70	  2.765
      1	       16	  1	   71	  2.485
      1	       16	  1	   72	  2.723
      1	       16	  1	   73	  2.765
      1	       16	  1	   74	  1.275
      1	       16	  1	   75	  2.935
      1	       16	  1	   76	  3.450
      1	       16	  1	   77	  2.832
      1	       16	  1	   78	  3.244
      1	       16	  1	   79	  2.634
      1	       16	  1	   80	  2.924
      1	       16	  1	   81	  2.515
      1	       16	  1	   82	  3.184
      1	       16	  1	   83	  2.686
      1	       16	  1	   84	  3.324
      1	       16	  1	   85	  3.212
      1	       16	  1	   86	  3.226
      1	       16	  1	   87	  3.394
      1	       16	  1	   88	  2.615
      1	       16	  1	   89	  2.513
      1	       16	  1	   90	  2.857
      1	       16	  1	   91	  3.216
      1	       16	  1	   92	  3.536
      1	       16	  1	   93	  3.080
      1	       16	  1	   94	  3.115
      1	       16	  1	   95	  3.462
      1	       16	  1	   96	  3.153
      1	       16	  1	   97	  3.336
      1	       16	  1	   98	  2.940
      1	       16	  1	   99	  3.363
      1	       17	  0	    0	  2.814
      1	       17	  0	    1	  3.150
      1	       17	  0	    2	  3.254
      1	       17	  0	    3	  3.299
      1	       17	  0	    4	  3.114
      1	       17	  0	    5	  3.138
      1	       17	  0	    6	  3.173
      1	       17	  0	    7	  3.268
      1	       17	  0	    8	  3.027
      1	       17	  0	    9	  3.251
      1	       17	  0	   10	  3.084
      1	       17	  0	   11	  3.240
      1	       17	  0	   12	  3.361
      1	       17	  0	   13	  2.963
      1	       17	  0	   14	  3.188
      1	       17	  0	   15	  3.124
      1	       17	  0	   16	  3.255
      1	       17	  0	   17	  3.098
      1	       17	  0	   18	  3.070
      1	       17	  0	   19	  2.915
      1	       17	  0	   20	  3.180
      1	       17	  0	   21	  3.213
      1	       17	  0	   22	  2.988
      1	       17	  0	   23	  2.982
      1	       17	  0	   24	  3.328
      1	       17	  0	   25	  3.057
      1	       17	  0	   26	  3.167
      1	       17	  0	   27	  3.094
      1	       17	  0	   28	  2.839
      1	       17	  0	   29	  2.954
      1	       17	  0	   30	  3.158
      1	       17	  0	   31	  3.032
      1	       17	  0	   32	  3.175
      1	       17	  0	   33	  3.199
      1	       17	  0	   34	  3.105
      1	       17	  0	   35	  2.999
      1	       17	  0	   36	  3.003
      1	       17	  0	   37	  3.130
      1	       17	  0	   38	  2.664
      1	       17	  0	   39	  3.229
      1	       17	  0	   40	  3.149
      1	       17	  0	   41	  2.932
      1	       17	  0	   42	  3.111
      1	       17	  0	   43	  3.348
      1	       17	  0	   44	  3.088
      1	       17	  0	   45	  3.171
      1	       17	  0	   46	  3.085
      1	       17	  0	   47	  3.617
      1	       17	  0	   48	  2.961
      1	       17	  0	   49	  2.966
      1	       17	  0	   50	  2.994
      1	       17	  0	   51	  3.190
      1	       17	  0	   52	  3.081
      1	       17	  0	   53	  3.068
      1	       17	  0	   54	  3.232
      1	       17	  0	   55	  3.079
      1	       17	  0	   56	  3.287
      1	       17	  0	   57	  3.047
      1	       17	  0	   58	  3.005
      1	       17	  0	   59	  2.944
      1	       17	  0	   60	  3.168
      1	       17	  0	   61	  3.081
      1	       17	  0	   62	  3.112
      1	       17	  0	   63	  3.377
      1	       17	  0	   64	  3.529
      1	       17	  0	   65	  3.251
      1	       17	  0	   66	  3.149
      1	       17	  0	   67	  3.329
      1	       17	  0	   68	  3.149
      1	       17	  0	   69	  3.273
      1	       17	  0	   70	  2.973
      1	       17	  0	   71	  2.938
      1	       17	  0	   72	  2.901
      1	       17	  0	   73	  3.175
      1	       17	  0	   74	  3.116
      1	       17	  0	   75	  3.212
      1	       17	  0	   76	  3.378
      1	       17	  0	   77	  3.140
      1	       17	  0	   78	  2.672
      1	       17	  0	   79	  3.329
      1	       17	  0	   80	  3.171
      1	       17	  0	   81	  3.422
      1	       17	  0	   82	  3.199
      1	       17	  0	   83	  3.106
      1	       17	  0	   84	  2.732
      1	       17	  0	   85	  3.021
      1	       17	  0	   86	  3.135
      1	       17	  0	   87	  3.070
      1	       17	  0	   88	  2.900
      1	       17	  0	   89	  3.203
      1	       17	  0	   90	  3.115
      1	       17	  0	   91	  3.159
      1	       17	  0	   92	  3.182
      1	       17	  0	   93	  3.083
      1	       17	  0	   94	  3.135
      1	       17	  0	   95	  2.867
      1	       17	  0	   96	  3.208
      1	       17	  0	   97	  2.828
      1	       17	  0	   98	  3.461
      1	       17	  0	   99	  3.222
      1	       17	  1	    0	  2.652
      1	       17	  1	    1	  3.046
      1	       17	  1	    2	  3.298
      1	       17	  1	    3	  3.552
      1	       17	  1	    4	  2.877
      1	       17	  1	    5	  3.042
      1	       17	  1	    6	  2.402
      1	       17	  1	    7	  3.119
      1	       17	  1	    8	  3.574
      1	       17	  1	    9	  3.149
      1	       17	  1	   10	  3.526
      1	       17	  1	   11	  2.800
      1	       17	  1	   12	  3.094
      1	       17	  1	   13	  2.761
      1	       17	  1	   14	  2.969
      1	       17	  1	   15	  2.823
      1	       17	  1	   16	  3.034
      1	       17	  1	   18	  2.674
      1	       17	  1	   19	  2.587
      1	       17	  1	   20	  3.078
      1	       17	  1	   21	  2.679
      1	       17	  1	   22	  3.412
      1	       17	  1	   23	  2.786
      1	       17	  1	   24	  3.074
